7505412027,2022-07-06 12:05,2008 Subaru Outback (Natl) 2.5i AWD 4dr Wagon 4A,"$6,300", (Subaru Outback (Natl) Wagon),https://cnj.craigslist.org/ctd/d/trenton-2008-subaru-outback-natl-25i/7505412027.html,"QR Code Link to This Post
 2008 Subaru Outback (Natl) 2.5i AWD 4dr Wagon 4A -- $$6,300     ☎ Call: (732) 724-2445  ext 10739      📱 Text  10739 to  (732) 724-2445     Vehicle Information:    2008 Subaru Outback (Natl) 2.5i AWD 4dr Wagon 4A  Price: $6,300      Year:  2008*        Make:  Subaru*        Model:  Outback (Natl)*        Series:  2.5i AWD 4dr Wagon 4A*        Body Style:  Wagon*      Stock Number:  304016      VIN:  4S4BP61C187304016      Mileage:  154,000      Engine:  2.5L H4      Transmission:  Automatic      Exterior Color:  Brown*      Interior Color:  Tan* To get started, just complete our secure online credit application. We'll help you get pre-approved, making it even easier for you to shop for your next vehicle. Copy and Paste this linkhttp://aswt.co/d47paSubaru Impreza Outback AWD 4dr Wagon, Please Contact Us At(732) 724-2445 With Any Questions And Check Out Our Full Inventory At WWW.732AUTO.COM We At Absolute Auto Solutions Offer Aggressive Prices To The Public! All Prices Posted Are The No Gimmick Cash Price! We Also Accept Credit And Debit Card. Financing Also Available For Most Vehicles! Contact Us Today!      For more details, pictures and information on this Subaru* Outback (Natl)* 2.5i AWD 4dr Wagon 4A*, Paste the link below into your browser:   http://aswt.co/d47pf    Vehicle Options For This Subaru* Outback (Natl)*:   ✅ Wagon*✅ 4wd Type - Full Time✅ Abs - 4-Wheel✅ Active Head Restraints - Dual Front✅ Air Filtration✅ Airbag Deactivation - Occupant Sensing Passenger✅ Anti-Theft System - Alarm✅ Anti-Theft System - Engine Immobilizer✅ Auxiliary Audio Input - Jack✅ Body Side Reinforcements - Side Impact Door Beams✅ Cargo Cover - Retractable✅ Center Differential - Mechanical✅ Child Safety Door Locks✅ Child Seat Anchors - Latch System✅ Courtesy Lights - Door✅ Cruise Control✅ Crumple Zones - Rear✅ Daytime Running Lights✅ Door Handle Color - Black✅ Driver Seat Manual Adjustments - Lumbar✅ Driver Seat Power Adjustments - 8✅ Electronic Brakeforce Distribution✅ Energy Absorbing Steering Column✅ Front Airbags - Dual✅ Front Brake Type - Disc✅ Front Fog Lights✅ Front Shock Type - Gas✅ Front Spring Type - Coil✅ Front Struts - Macpherson✅ Front Suspension Classification - Independent✅ Front Suspension Type - Lower Control Arms✅ Headlights - Auto Off✅ Headlights - Auto On✅ In-Dash Cd - Single Disc✅ Interior Accents - Metallic-Tone✅ Interior Accents - Wood-Tone✅ Mirror Color - Black✅ Mudguards - Front✅ Mudguards - Rear✅ Multi-Function Remote - Keyless Entry        ☎ Call (732) 724-2445  ext 10739   or 📱 Text  10739 to  (732) 724-2445  to find out more about this Subaru* Outback (Natl)*.      -or-              Paste the link below into your browser to get more detailed information about this Subaru* Outback (Natl)* 2.5i AWD 4dr Wagon 4A*:  http://aswt.co/d47pf    Call  or Text  us today and mention that you heard about this vehicle on Craigslist!   Absolute Auto Solutions ☎ Phone Number: (732) 724-2445  ext 10739  📱  Text Number:  Text 10739 to  (732) 724-2445    2008, 08, '08, Outback (Natl), 2.5i AWD 4dr Wagon 4A, Wagon, Absolute Auto Solutions, *Absolute* *Auto* *Solutions*, ~as5408_cl24~Powered by AutoSweet | www.autosweet.com ",https://images.craigslist.org/00m0m_7mxpXx0Gn2hz_0kE0fs_600x450.jpg
7505411899,2022-07-06 12:05,2005 Toyota 4Runner SR5 4WD 4dr SUV w/V6,"$8,200"," (East Brunswick, NJ)",https://cnj.craigslist.org/ctd/d/spotswood-2005-toyota-4runner-sr5-4wd/7505411899.html,"QR Code Link to This Post
2005 Toyota 4Runner SR5 4WD 4dr SUV w/V6 -- $8,200 ☎ Call: (732) 844-8879  ext 10526  📱 Text  10526 to  (732) 844-8879 Vehicle Information: 2005 Toyota 4Runner SR5 4WD 4dr SUV w/V6Price:  $8,200    Year:  2005*      Make:  *Toyota**      Model:  *4Runner**      Series:  *SR5 4WD 4dr SUV w/V6**      Body Style:  SUV*    Stock Number:  15269    VIN:  JTEBU14R158044489    Mileage:  169,000    Engine:  4.0L V6    Transmission:  Automatic    Exterior Color:  Black*    Interior Color:  Gray* Additional Vehicle Information:    TOYOTA 4RUNNER CLEAN TITLE 4 WHEEL DRIVE ALLOY WHEELS SUV Pilot explorer trailblazer envoy PLEASE CONTACT US AT(732) 844-8879 FOR FASTEST RESPONSE AND CHECK OUT OUR COMPLETE INVENTORY AT WWW.M2AUTOGROUP.COM FINANCING AVAILABLE FOR MOST VEHICLES!Our mission is to provide the ultimate automobile buying experience by specializing in purchasing quality automobiles at the best price possible and passing the savings to our customers in a no-pressure sales environment.
We Buy Cars for CASH, accepting Trade-ins and Consignments. We have everything you are looking for.
To apply for financing, visit our website and fill out the application, or call us directly
m2autogroup.com
55 Main St
East Brunswick, NJ 08816   For more details, pictures and information on this ***Toyota**** ***4Runner**** ***SR5 4WD 4dr SUV w/V6****, Paste the link below into your browser:  http://aswt.co/d47pd   Vehicle Options For This *Toyota** *4Runner**:   ✅ SUV*                ✅ 4wd Selector - Electronic                ✅ 4wd Type - On Demand                ✅ Abs - 4-Wheel                ✅ Axle Ratio - 3.91                ✅ Cassette                ✅ Center Console - Front Console With Storage                ✅ Center Differential - Mechanical                ✅ Clock                ✅ Cruise Control                ✅ Driver Seat Power Adjustments                ✅ Front Air Conditioning - Automatic Climate Control                ✅ Front Air Conditioning Zones - Single                ✅ Front Airbags - Dual                ✅ Front Fog Lights                ✅ Front Seat Type - Bucket                ✅ Front Wipers - Intermittent                ✅ Gauge - Tachometer                ✅ In-Dash Cd - Single Disc                ✅ Limited Slip Differential - Center                ✅ Locking Differential - Center                ✅ Multi-Function Remote - Keyless Entry                ✅ Off-Road Driving Assist - Hill Descent                ✅ Overhead Console - Front                ✅ Power Door Locks                ✅ Power Steering                ✅ Power Windows                ✅ Radio - Am/Fm                ✅ Rear Privacy Glass                ✅ Rear Seat Folding - Split                ✅ Rear Wiper - Intermittent                ✅ Running Boards                ✅ Side Mirror Adjustments - Power                ✅ Skid Plate(S)                ✅ Stability Control                ✅ Steering Wheel - Tilt                ✅ Tire Pressure Monitoring System                ✅ Traction Control                ✅ Trailer Hitch                ✅ Trailer Wiring                    ☎ Call (732) 844-8879  ext 10526   or 📱 Text  10526 to  (732) 844-8879  to find out more about this ***Toyota**** ***4Runner****.  -or-            Paste the link below into your browser to get more detailed information about this ____Toyota*____4Runner*____SR5 4WD 4dr SUV w/V6*:  http://aswt.co/d47pd    Call  or Text  us today and mention that you heard about this vehicle on Craigslist!   M2 Auto Group ☎ Phone Number: (732) 844-8879  ext 10526  📱  Text Number:  Text 10526 to  (732) 844-8879    2005, 05, '05, 4Runner, 4, 4-Runner, 4 Runner, SR5 4WD 4dr SUV w/V6, SUV, Sports Utility Vehicle, M2 Auto Group, *M2* *Auto* *Group*, ~as5344_cl24~Powered by AutoSweet | www.autosweet.com ",https://images.craigslist.org/00b0b_3mQs6JZW3jlz_0kE0fu_600x450.jpg
7505411773,2022-07-06 12:05,2014 BMW 7-Series 750Li xDrive AWD 4dr Sedan,"$14,500", (BMW 7-Series Sedan),https://cnj.craigslist.org/ctd/d/trenton-2014-bmw-series-750li-xdrive/7505411773.html,"QR Code Link to This Post
 2014 BMW 7-Series 750Li xDrive AWD 4dr Sedan -- $$14,500     ☎ Call: (732) 724-2445  ext 10738      📱 Text  10738 to  (732) 724-2445     Vehicle Information:    2014 BMW 7-Series 750Li xDrive AWD 4dr Sedan  Price: $14,500      Year:  2014*        Make:  BMW*        Model:  7-Series*        Series:  750Li xDrive AWD 4dr Sedan*        Body Style:  Sedan*      Stock Number:  653010      VIN:  WBAYF8C55ED653010      Mileage:  160,146      Engine:  4.4L V8 Twin Turbocharger      Transmission:  Automatic      Exterior Color:  Black*      Interior Color:  Black* To get started, just complete our secure online credit application. We'll help you get pre-approved, making it even easier for you to shop for your next vehicle. Copy and Paste this linkhttp://aswt.co/d47paBMW 7 Series 750Li XDrive AWD 4dr Sedan Loaded Luxury No Disappointments, Please Contact Us At(732) 724-2445 With Any Questions And Check Out Our Full Inventory At WWW.732AUTO.COM We At Absolute Auto Solutions Offer Wholesale Prices To The Public! All Prices Posted Are The No Gimmick Cash Wholesale Price! We Also Accept Credit And Debit Card. Financing Also Available For Most Vehicles! Contact Us Today!      For more details, pictures and information on this BMW* 7-Series* 750Li xDrive AWD 4dr Sedan*, Paste the link below into your browser:   http://aswt.co/d47p0    Vehicle Options For This BMW* 7-Series*:   ✅ Sedan*✅ 4wd Type - Full Time✅ Abs - 4-Wheel✅ Air Filtration - Active Charcoal✅ Antenna Type - Diversity✅ Armrests - Rear Center Folding With Storage✅ Assist Handle - Front✅ Assist Handle - Rear✅ Auto Start/Stop✅ Auxiliary Audio Input - Bluetooth✅ Auxiliary Audio Input - Jack✅ Auxiliary Audio Input - Mp3✅ Auxiliary Audio Input - Usb✅ Axle Ratio - 2.81✅ Brake Drying✅ Braking Assist✅ Cargo Area Floor Mat✅ Cargo Area Light✅ Center Console - Front Console With Storage✅ Center Console Trim - Alloy✅ Center Console Trim - Leather✅ Center Console Trim - Wood✅ Clock✅ Connected In-Car Apps - Facebook✅ Connected In-Car Apps - Google Search✅ Connected In-Car Apps - News✅ Connected In-Car Apps - Sports✅ Connected In-Car Apps - Stocks✅ Connected In-Car Apps - Twitter✅ Connected In-Car Apps - Weather✅ Cruise Control✅ Cupholders - Front✅ Cupholders - Rear✅ Dash Trim - Alloy✅ Dash Trim - Wood✅ Digital Odometer✅ Door Handle Color - Body-Color✅ Door Trim - Alloy✅ Door Trim - Leather✅ Door Trim - Wood        ☎ Call (732) 724-2445  ext 10738   or 📱 Text  10738 to  (732) 724-2445  to find out more about this BMW* 7-Series*.      -or-              Paste the link below into your browser to get more detailed information about this BMW* 7-Series* 750Li xDrive AWD 4dr Sedan*:  http://aswt.co/d47p0    Call  or Text  us today and mention that you heard about this vehicle on Craigslist!   Absolute Auto Solutions ☎ Phone Number: (732) 724-2445  ext 10738  📱  Text Number:  Text 10738 to  (732) 724-2445    2014, 14, '14, 7-Series, 7Series, 7, 7 Series, 750Li xDrive AWD 4dr Sedan, 4 Door Car, Sedan, Absolute Auto Solutions, *Absolute* *Auto* *Solutions*, ~as5408_cl24~Powered by AutoSweet | www.autosweet.com ",https://images.craigslist.org/00a0a_h15txU0LKCkz_0kE0fs_600x450.jpg
7505411640,2022-07-06 12:05,2012 Honda Odyssey Touring 4dr Mini Van,"$11,500"," (East Brunswick, NJ)",https://cnj.craigslist.org/ctd/d/spotswood-2012-honda-odyssey-touring/7505411640.html,"QR Code Link to This Post
2012 Honda Odyssey Touring 4dr Mini Van -- $11,500 ☎ Call: (732) 844-8879  ext 10524  📱 Text  10524 to  (732) 844-8879 Vehicle Information: 2012 Honda Odyssey Touring 4dr Mini VanPrice:  $11,500    Year:  2012*      Make:  *Honda**      Model:  *Odyssey**      Series:  *Touring 4dr Mini Van**      Body Style:  Van*    Stock Number:  15087    VIN:  5FNRL5H97CB032545    Mileage:  157k    Engine:  3.5L V6    Transmission:  Automatic    Exterior Color:  Gray*    Interior Color:  Gray* Additional Vehicle Information:    HONDA ODYSSEY CLEAN TITLE NAVIGATION REAR SEAT ENTERTAINMENT DUAL SLIDING DOORS MINIVAN sienna quest town & country grand caravan PLEASE CONTACT US AT(732) 844-8879 FOR FASTEST RESPONSE AND CHECK OUT OUR COMPLETE INVENTORY AT WWW.M2AUTOGROUP.COM FINANCING AVAILABLE FOR MOST VEHICLES!Our mission is to provide the ultimate automobile buying experience by specializing in purchasing quality automobiles at the best price possible and passing the savings to our customers in a no-pressure sales environment.
We Buy Cars for CASH, accepting Trade-ins and Consignments. We have everything you are looking for.
To apply for financing, visit our website and fill out the application, or call us directly
m2autogroup.com
55 Main St
East Brunswick, NJ 08816   For more details, pictures and information on this ***Honda**** ***Odyssey**** ***Touring 4dr Mini Van****, Paste the link below into your browser:  http://aswt.co/d47o9   Vehicle Options For This *Honda** *Odyssey**:   ✅ Van*                ✅ Abs - 4-Wheel                ✅ Active Head Restraints - Dual Front                ✅ Airbag Deactivation - Occupant Sensing Passenger                ✅ Ambient Lighting                ✅ Antenna Type - Element                ✅ Anti-Theft System - Alarm                ✅ Anti-Theft System - Audio Security System                ✅ Anti-Theft System - Engine Immobilizer                ✅ Armrests - Third Row Center                ✅ Assist Handle - Front                ✅ Assist Handle - Rear                ✅ Auxiliary Audio Input - Mp3                ✅ Auxiliary Audio Input - Usb                ✅ Axle Ratio - 4.25                ✅ Body Side Reinforcements - Side Impact Door Beams                ✅ Camera System - Rearview                ✅ Cargo Area Light                ✅ Center Console - Front Console With Storage                ✅ Child Safety Door Locks                ✅ Child Seat Anchors - Latch System                ✅ Clock                ✅ Conversation Mirror                ✅ Courtesy Lights - Door                ✅ Cruise Control                ✅ Crumple Zones - Front                ✅ Cupholders - Front                ✅ Cupholders - Rear                ✅ Cupholders - Third Row                ✅ Cylinder Deactivation                ✅ Daytime Running Lights                ✅ Door Handle Color - Chrome                ✅ Door Trim - Leather                ✅ Electronic Brakeforce Distribution                ✅ Floor Mat Material - Carpet                ✅ Floor Material - Carpet                ✅ Floor Mats - Rear                ✅ Floor Mats - Third Row                ✅ Front Air Conditioning - Automatic Climate Control                ✅ Front Air Conditioning Zones - Dual                    ☎ Call (732) 844-8879  ext 10524   or 📱 Text  10524 to  (732) 844-8879  to find out more about this ***Honda**** ***Odyssey****.  -or-            Paste the link below into your browser to get more detailed information about this ____Honda*____Odyssey*____Touring 4dr Mini Van*:  http://aswt.co/d47o9    Call  or Text  us today and mention that you heard about this vehicle on Craigslist!   M2 Auto Group ☎ Phone Number: (732) 844-8879  ext 10524  📱  Text Number:  Text 10524 to  (732) 844-8879    2012, 12, '12, Odyssey, Touring 4dr Mini Van, Van, M2 Auto Group, *M2* *Auto* *Group*, ~as5344_cl24~Powered by AutoSweet | www.autosweet.com ",https://images.craigslist.org/00o0o_jnWPFwdvehAz_0kE0fu_600x450.jpg
7505407717,2022-07-06 11:58,"2004 TOYOTA COROLLA TYPE S 2,900","$2,900", (CNJ),https://cnj.craigslist.org/cto/d/woodbridge-2004-toyota-corolla-type-2900/7505407717.html,"QR Code Link to This Post
2004 TOYOTA COROLLA S AUTOMATIC TRANS 200,000 MILES POWER WINDOWS LOCKS POWER MIRRORS SUNROOF KEYLESS ENTRY AC AND HEAT NEWLY TIRES AND BRAKES NEW BEARING RUNS AND DRIVES GREAT MOTOR AND TRANS IS 100 💯 PRECENT
CLEAN TITLE IN HAND MORE INFO  show contact info",https://images.craigslist.org/00J0J_2TAKscv2zGwz_0x20oM_600x450.jpg
7505401298,2022-07-06 11:47,2013 Hino 268 NON CDL 26FT BOX TRUCK,"$54,999", (Old Bridge),https://cnj.craigslist.org/cto/d/old-bridge-2013-hino-268-non-cdl-26ft/7505401298.html,"QR Code Link to This Post
2013 Hino 268 26ft box truck NON-CDL excellent condition low miles 205k back up camera GPS just passed Dot and NJ inspection ready for work Dock Height w/Lift Gate  $54999 
Call Mike  show contact info",https://images.craigslist.org/00808_7bXfEH4EMytz_0v00CI_600x450.jpg
7505400672,2022-07-06 11:45,2015 26 ft NON CDL FORD f-750 BOX TRUCK,"$54,999", (Old Bridge),https://cnj.craigslist.org/cto/d/old-bridge-ft-non-cdl-ford-750-box-truck/7505400672.html,"QR Code Link to This Post
2015 Ford F-750 box truck NON-CDL excellent condition low miles 205k back up camera GPS just passed Dot and NJ inspection ready for work Dock Height w/Lift Gate  $54999 
Call Mike  show contact info",https://images.craigslist.org/01111_3g74WUwQO9Dz_0v00CI_600x450.jpg
7505396551,2022-07-06 11:38,2001 GULFSTREAM CONQUEST,"$15,000", (MATAWAN),https://cnj.craigslist.org/cto/d/matawan-2001-gulfstream-conquest/7505396551.html,"QR Code Link to This Post
2001 GULFSTREAM CONQUEST
31 FOOT CLASSIC
FORD V10 450 SERIES
75,000 MILES
FAIRLY NEW TIRES
MOTORHOMES
",https://images.craigslist.org/00303_5QY69GE6kWoz_07K0ak_600x450.jpg
7505389394,2022-07-06 11:25,2011 Ram 2500 HD Crew Cab 4x4 Cummins Diesel Pickup 4x4 ST 4dr Crew Cab 6.3 ft.,"$23,995", (+ Silk City Auto Mall),https://cnj.craigslist.org/ctd/d/paterson-2011-ram-2500-hd-crew-cab-4x4/7505389394.html,"QR Code Link to This Post
2011 Ram 2500 HD Crew Cab 4x4 Cummins Diesel Pickup 4x4 ST 4dr Crew Cab 6.3 ft. SB Pickup
Offered by: Silk City Auto Mall — (866) 692-5152
 — $23,995Silk City Auto Mall
Year: 2011
Make: Ram
Model: 2500 HD Crew Cab 4x4 Cummins Diesel Pickup
Series: 4x4 ST 4dr Crew Cab 6.3 ft. SB Pickup
VIN: 3D7UT2CL9BG564499
Stock #: 564499
Condition: Used
Mileage: 211,193
Exterior: Bright White Clear Coat
Interior: Dark Slate/Medium Graystone
Body: Truck
Transmission: Automatic
Engine: Cummins 6.7L Diesel Turbo I6 350hp 650ft. lbs.
Drivetrain: 4wd
🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 --- CALL/TEXT (866) 692-5152 --- 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 
🔹🔹🔹🔹🔷 SILK CITY AUTO MALL - WHERE EVERYONE GETS APPROVED 🔷🔹🔹🔹🔹
☮️ FINANCING FOR EVERY CREDIT SITUATION - GOOD/BAD/NO CREDIT! WE SAY YES WHEN EVERYONE ELSE SAYS NO! 
☮️ REPOs, BANKRUPTCIES, DIVORCE, JUDGEMENTS, LOW CREDIT SCORE, OPEN LOANS - APPROVED!
☮️ UNEMPLOYMENT, SSI, SOC SEC, CHILD SUPPORT, ALIMONY, JOB LETTER, NO D/L - APPROVED!
💥💥💥 FOR INSTANT PRE-APPROVALS GO TO: www.silkcityautomall.com/get-pre-approved 💥💥💥
☮️ WE EVEN OFFER BUY HERE PAY HERE - YOU WILL BE APPROVED!!
☮️ ONLY $600 MONTHLY INCOME REQUIREMENT!
☮️ OVER 250 HAND-PICKED, HIGH-QUALITY, CLEAN VEHICLES TO CHOOSE FROM!
☮️ TRADE-INS WELCOME, WE BUY USED CARS!
☮️ EXTENDED WARRANTIES AVAILABLE! 
🦊 FREE CARFAX REPORT
☮️ CALL, TEXT, OR STOP BY TODAY AND LEAVE IN A NEW VEHICLE WITHIN 1 HOUR!
↪️  VIEW OUR INVENTORY: https://www.silkcityautomall.com/view-inventory
More vehicle details: silk-city-auto-mall.hammerwebsites.net/v/gXtYU5v2
Address: 290 Pennsylvania Ave Paterson, NJ 07503
Phone: (866) 692-5152
Website: www.silkcityautomall.com/📲 ☎️ Call or text (866) 692-5152 for quick answers to your questions about this Ram 2500 HD Crew Cab 4x4 Cummins Diesel Pickup
Your message will always be answered by a real human — never an automated system.Disclaimer:
Silk City Auto Mall will never sell, share, or spam your mobile number. Standard text messaging rates may apply.
bad credit APPROVED, good credit APPROVED , no credit APPROVED, first time buyers APPROVED, unemployment APPROVED, ssi income APPROVED, disability APPROVED, retired APPROVED, previous repossessions APPROVED, foreclosures APPROVED , cash jobs ALL ARE APPROVED2011 Ram 2500 HD Crew Cab 4x4 Cummins Diesel Pickup 4x4 ST 4dr Crew Cab 6.3 ft. SB Pickup
6b7ed62fbb0043bc8d5418af19f1b635
 ",https://images.craigslist.org/00u0u_27QwfI8k3Xmz_0cU09G_600x450.jpg
7505387244,2022-07-06 11:20,2018 GMC Terrain AWD 1.5L,"$16,900", (East Brunswick),https://cnj.craigslist.org/cto/d/east-brunswick-2018-gmc-terrain-awd-15l/7505387244.html,"QR Code Link to This Post
Selling my 2018 GMC Terrain AWD
1.5L T engine very good on gas 
Rear camera, CarPlay 
NJ rebuilt title in hand and ready to register 
Low mileage only 11k mile 
KBB value $22k 
Selling for $16,900
Car located in Old BridgeCALLS ONLY 5one8 49five 6one 6oneI am not going to send any codes to verify if I am real or fake so please scammers don’t bother yourself",https://images.craigslist.org/00z0z_4wStGr1cIrgz_0CI0t2_600x450.jpg
7505383936,2022-07-06 11:14,"2003 Toyota Rav 4, 4WD","$2,500", (Cranford),https://cnj.craigslist.org/cto/d/cranford-2003-toyota-rav-4wd/7505383936.html,"QR Code Link to This Post
4WD Toyota Rav 4. One owner. Drives well. New battery (2022) and 4 new tires (2021).  AC weak or does not work (probably just needs freon). In Cranford, NJ",https://images.craigslist.org/01111_b6roODI7I6Wz_0fa09h_600x450.jpg
7505380026,2022-07-06 11:08,2020 Honda CRV Touring suv Blue,"$35,500", (CALL 732-807-1116 FOR AVAILABILITY),https://cnj.craigslist.org/ctd/d/hazlet-2020-honda-crv-touring-suv-blue/7505380026.html,"QR Code Link to This Post
Why Buy From Buhler Jeep Chrysler Dodge RAM?Our collection of new vehicles used cars, and certified pre-owned inventory is constantly growing, so check out we have to offer. We're a premier Jeep Dealership that proudly sells capable SUVs. Whether you're in the market for an all-terrain Jeep Wrangler, a Jeep Cherokee, Jeep Grand Cherokee, Ram 1500, or a Compass, Buhler Jeep Chrysler Dodge Ram feels that credit shouldn't stand between you and your dream machine.  Stock# 36971A732-807-1116 - Call now for your best deal!For all details on this vehicle, visit:http://vdp.gatehouseauto.com/10703457-89006 Vehicle OverviewTrim: Touring suv Mileage: 29k miles Exterior Color: Blue Interior Color: Touring Engine: 4/1.50 Drive: awd Transmission: CVT VIN:  7FARW2H99LE008628Seller Comments: CARFAX One-Owner.Clean CARFAX.27/32 City/Highway MPGCall us today at  to schedule a test drive! To request a price quote, visit:http://vdp.gatehouseauto.com/10703457-89006 *CALL* or *TEXT* us to see how we can help you finance this Honda CR-V!Mention you saw STOCK #36971A on Craigslist for a great deal: 732-807-1116Standard Features5.64 Axle RatioWheels: 19"" Machine-Finished Alloy w/Gray InsertsHeated Front Bucket SeatsLeather Seat TrimRadio: 330-Watt AM/FM/HD/SiriusXM Prem Audio System4-Wheel Disc Brakes9 SpeakersAir ConditioningElectronic Stability ControlFront Bucket SeatsFront Center ArmrestLeather Shift KnobPower LiftgateSpoilerTachometerABS brakesAlloy wheelsAutomatic temperature controlBrake assistBumpers: body-color Disclaimer: While every reasonable effort is made to ensure the accuracy of the information for this Honda CR-V, we are not responsible for any errors or omissions contained in this ad. Please verify any information in question with Buhler Jeep Chrysler Dodge RAM at 732-807-1116*Honda* *CR-V* *CRV* *Honda* *CR-V* *LX* *Honda* *CR-V* *EX* *Honda* *CR-V* *SE* *Honda* *CR-V* *EX-L* *SUV* 2023  2022  2021  2020  2019  2018  2017  2016  2015  2014  2013  2012  2011  2010  2009  2008  2007  2006  2005  2004  2003  2002  2001  2000   23  22  21    19  18  17  16  15  14  13  12  11  10  09  08  07  06  05  04  03  02  01  00    ",https://images.craigslist.org/00202_eFs0ItvJsL7z_0ak07K_600x450.jpg
7505380504,2022-07-06 11:07,99 dodge Dakota longbed,"$2,900", (Freehold),https://cnj.craigslist.org/cto/d/marlboro-99-dodge-dakota-longbed/7505380504.html,"QR Code Link to This Post
99 Dakota longbed v-6 auto. Only 120k miles a/c tilt new alt. fuel pump. injectors. hoses. Runs and drives excellent
",https://images.craigslist.org/01212_g1rTF0PCkkgz_0t20CI_600x450.jpg
7505366772,2022-07-06 10:41,1999 Toyota Camry LE,"$1,200", (Manalapan),https://cnj.craigslist.org/cto/d/tennent-1999-toyota-camry-le/7505366772.html,"QR Code Link to This Post
1999 Camry LE.  New tires and battery.  Perfect running condition.  Burgundy color.  Paint is faded. Some rust.
",https://images.craigslist.org/00E0E_3mN4urJVNbRz_0t20CI_600x450.jpg
